1018,median,xgb,0.0344827586206897,0.936687394007914
1018,median,log_reg,0.036036036036036,0.939513849632561
1018,median,svm,0,0.939513849632561
1018,median,rf,0.018348623853211,0.939513849632561
1590,median,xgb,0.908116964960928,0.85075237997748
1590,median,log_reg,0.901104481401549,0.840515917698843
1590,median,svm,0.905409762073635,0.849831098372402
1590,median,rf,0.910885977931213,0.85863445593203
188,median,xgb,0.786666666666667,0.783783783783784
188,median,log_reg,0.890243902439024,0.878378378378378
188,median,svm,0.906832298136646,0.898648648648649
188,median,rf,0.921212121212121,0.912162162162162
23381,median,xgb,0.739130434782609,0.64
23381,median,log_reg,0.741258741258741,0.63
23381,median,svm,0.726027397260274,0.6
23381,median,rf,0.715328467153285,0.61
27,median,xgb,0.588235294117647,0.716216216216216
27,median,log_reg,0.711111111111111,0.824324324324324
27,median,svm,0.826086956521739,0.891891891891892
27,median,rf,0.765957446808511,0.851351351351351
29,median,xgb,0.802395209580838,0.760869565217391
29,median,log_reg,0.884353741496599,0.876811594202899
29,median,svm,0.88,0.869565217391304
29,median,rf,0.881578947368421,0.869565217391304
38,median,xgb,0.988700564971751,0.978807947019868
38,median,log_reg,0.968858131487889,0.940397350993378
38,median,svm,0.979388770433546,0.96158940397351
38,median,rf,0.991501416430595,0.984105960264901
4,median,xgb,0.333333333333333,0.333333333333333
4,median,log_reg,0.461538461538462,0.416666666666667
4,median,svm,0.857142857142857,0.916666666666667
4,median,rf,0.461538461538462,0.416666666666667
40536,median,xgb,1,1
40536,median,log_reg,1,1
40536,median,svm,1,1
40536,median,rf,0.999642729546267,0.999403341288783
41278,median,xgb,0.888441598048186,0.800805924635156
41278,median,log_reg,0.887110464411301,0.797211936397299
41278,median,svm,0.887162367223065,0.797538662600741
41278,median,rf,0.887021013597033,0.800914833369636
55,median,xgb,0.25,0.806451612903226
55,median,log_reg,0.5,0.870967741935484
55,median,svm,0.571428571428572,0.903225806451613
55,median,rf,0.5,0.870967741935484
56,median,xgb,0.943396226415094,0.931034482758621
56,median,log_reg,0.97029702970297,0.96551724137931
56,median,svm,0.980392156862745,0.977011494252874
56,median,rf,0.980392156862745,0.977011494252874
944,median,xgb,0.583333333333333,0.615384615384615
944,median,log_reg,0.774193548387097,0.730769230769231
944,median,svm,0.733333333333333,0.692307692307692
944,median,rf,0.758620689655172,0.730769230769231
6332,median,xgb,0.729166666666667,0.759259259259259
6332,median,log_reg,0.634146341463415,0.722222222222222
6332,median,svm,0.753246753246753,0.824074074074074
6332,median,rf,0.794871794871795,0.851851851851852
